Sysno,ZpZveřejnění,AutořiVšichni,AutořiAV,AutořiVšichniPočet,AutořiRIV,AutořiAVPočet,AutořiKorespondující,BiblCit,BiblCitZdrD,ISBN_ISSN,ISBN_ISSN_ZdrDok,ZeměZveřejnění,Jazyk,PočStran,ImpFaktor,ProjektyCEP,ProjektyOst,VýzZáměr,OrigNázev,PřekladNázvu,KlíčSlova,AnotaceOrig,AnotaceEng,AnotaceCz,KódOborRIV,Pozn,PoznProZprac,Konference,VlastníkZáznamu,VlastníkZáznamuCZ,VlastníkZáznamuANJ,OdevzdáníDoRIV,RokVydání,RokSběru,PočetCitací,DOI,UT WOS,UT SCOPUS,HANDLE,RVO,PlnýText,Int.kód,TechnickéParametry,EkonomickéParametry,NázevVlastníka,ČísloPředpisu,ČísloPatentovéhoSpisu,VlastníkPatentu,DatumUděleníPatentu,KódVydavatelePatentu,Poddruh
"0403037","J","Nedoma, Jiří","Nedoma, Jiří","1","1","1","","Nedoma, Jiří. Finite Element Approximation of a Coupled Contact Stefan-like Problem Arising from the Time Discretization in Deformation Theory of Thermo-Plasticity. Journal of Computational and Applied Mathematics 1997, roč. 82, č. 3, s. 313-331. ISSN 0377-0427.","Journal of Computational and Applied Mathematics. 1997, roč. 82, č. 3, s. 313-331","","0377-0427","NL","eng","","0.402","","HIPERGEOS CP-940820:COPERNICUS:XE","","Finite Element Approximation of a Coupled Contact Stefan-like Problem Arising from the Time Discretization in Deformation Theory of Thermo-Plasticity","","Stefan-like problem - contact problem - deformation theory of plasticity - variational inequality - geodynamics - technology","","","","","","","International Congress on Computational and Applied Mathematics-ICCAM 96. Leuven, 21.07.1996-26.07.1996","UIVT-O","Ústav informatiky AV ČR, v. v. i.","Institute of Computer Science of the ASCR, v. v. i.","","1997","1920","","10.1016/S0377-0427(97)00044-7","wos:A1997XZ14300023","2-s2.0-0031237811","http://hdl.handle.net/11104/0123400","","","","","","","","","","","",""
"0403036","J","Klán, Petr - Darbellay, G.","Klán, Petr","2","2","1","","Klán, Petr; Darbellay, G. An Information-Theoretic Adaptive Method for Time Series Forecasting. Neural Network World 1997, roč. 7, č. 2, s. 227-238. ISSN 1210-0552.","Neural Network World. 1997, roč. 7, č. 2, s. 227-238","","1210-0552","CZ","eng","","","","CP93:9630:Fonds National Suisse de la Recherche Scientifique:XE","","An Information-Theoretic Adaptive Method for Time Series Forecasting","","","","","","","","","","UIVT-O","Ústav informatiky AV ČR, v. v. i.","Institute of Computer Science of the ASCR, v. v. i.","","1997","1920","5","","","","http://hdl.handle.net/11104/0003414","","","","","","","","","","","",""
"0403032","C","Štuller, Július","Štuller, Július","1","1","1","","Štuller, Július. Incomplete Information in Database Systems. In Dátabázy'97. 4. medzinárodná konferencia Bratislava, 1997, s. 37-45. [COFAX 97, Bratislava, 06.06.1997, SK].","In Dátabázy'97. 4. medzinárodná konferencia. Bratislava, 1997, s. 37-45","","","SK","eng","","","GA201/97/1070:GA ČR","","","Incomplete Information in Database Systems","","","","","","","","","COFAX 97. Bratislava (SK), 06.06.1997","UIVT-O","Ústav informatiky AV ČR, v. v. i.","Institute of Computer Science of the ASCR, v. v. i.","","1997","1920","","","","","http://hdl.handle.net/11104/0123397","","","","","","","","","","","",""
"0403031","C","Antoch, J. - Klaschka, Jan - Machek, J. - Straka, F.","Klaschka, Jan","4","4","1","","Antoch, J.; Klaschka, Jan; Machek, J.; Straka, F. Prediction of Failures That Have Never Occured - Weibull Case. In 8. International Symposium on Applied Stochastic Models and Data Analysis. The Ins and Outs of Solving Real Problems Napoli: Rocco Curto Editore, 1997, s. 25-30. [ASMDA 97, Anacapri, 11.06.1997-14.06.1997, IT].","In 8. International Symposium on Applied Stochastic Models and Data Analysis. The Ins and Outs of Solving Real Problems. Napoli: Rocco Curto Editore, 1997, s. 25-30","","","IT","eng","","","GA201/97/1163:GA ČR - GA102/96/0183:GA ČR","","","Prediction of Failures That Have Never Occured - Weibull Case","","","","","","","","","ASMDA 97. Anacapri (IT), 11.06.1997-14.06.1997","UIVT-O","Ústav informatiky AV ČR, v. v. i.","Institute of Computer Science of the ASCR, v. v. i.","","1997","1920","","","","","http://hdl.handle.net/11104/0123396","","","","","","","","","","","",""
"0403030","J","Krištofíková, Z. - Majer, E. - Fales, E. - Pěkný, I. - Klaschka, Jan","Klaschka, Jan","5","5","1","","Krištofíková, Z.; Majer, E.; Fales, E.; Pěkný, I.; Klaschka, Jan. Effects of Aging and Dementia on the Levels of Thiobarbituric Acid - Reactive Products Stimulated by L-Glutamic Acid in Human Autopsy and Biopsy Brain Tissue. Dementia and Geriatric Cognitive Disorders 1998, č. 9, s. 6-12. ISSN 1420-8008.","Dementia and Geriatric Cognitive Disorders. 1998, č. 9, s. 6-12","","1420-8008","CH","eng","7","","","","","Effects of Aging and Dementia on the Levels of Thiobarbituric Acid - Reactive Products Stimulated by L-Glutamic Acid in Human Autopsy and Biopsy Brain Tissue","","","","","","BB","","","","UIVT-O","Ústav informatiky AV ČR, v. v. i.","Institute of Computer Science of the ASCR, v. v. i.","1","1998","1920","2","","wos:000071313000002","2-s2.0-0031962320","http://hdl.handle.net/11104/0123395","","","","","","","","","","","",""
"0403029","C","Hájek, Petr - Godo, L.","Hájek, Petr","2","2","1","","Hájek, Petr; Godo, L. Deductive Systems of Fuzzy Logic. [Tutorial]. In Mesiar, R.; Riečan, B. (ed.). Fuzzy Structures Current Trends Bratislava: Mathematical Institute SAS, 1997, s. 35-66. Tatra Mountains Mathematical Publications, 13. [IFSA Congres '97 /7./, Prague, 23.06.1997-24.06.1997, CZ].\\nhttp://tatra.mat.savba.sk/paper.php?id_paper=52","In Mesiar, R.; Riečan, B. (ed.). Fuzzy Structures Current Trends. Bratislava: Mathematical Institute SAS, 1997, s. 35-66. Tatra Mountains Mathematical Publications, 13","","","SK","eng","","","","15:COST:XE","","Deductive Systems of Fuzzy Logic. [Tutorial]","","residuated lattices - many-valued logic - fuzzy logic","","","","","ISSN 1210-3195","","IFSA Congres '97 /7./. Prague (CZ), 23.06.1997-24.06.1997","UIVT-O","Ústav informatiky AV ČR, v. v. i.","Institute of Computer Science of the ASCR, v. v. i.","","1997","1920","7","","","","http://hdl.handle.net/11104/0123394","","","","","","","","","","","",""
"0403026","J","Šíma, Jiří","Šíma, Jiří","1","1","1","","Šíma, Jiří. Analog Stable Simulation of Discrete Neural Networks. Neural Network World 1997, roč. 7, č. 6, s. 679-686. ISSN 1210-0552.","Neural Network World. 1997, roč. 7, č. 6, s. 679-686","","1210-0552","CZ","eng","","","GA201/95/0976:GA ČR","","","Analog Stable Simulation of Discrete Neural Networks","","simulation - analog neural network - discrete neural network - activation function - finite automaton","","","","","","","","UIVT-O","Ústav informatiky AV ČR, v. v. i.","Institute of Computer Science of the ASCR, v. v. i.","","1997","1920","7","","","2-s2.0-0031378623","http://hdl.handle.net/11104/0003413","","1","","","","","","","","","",""
"0403025","J","Šíma, Jiří","Šíma, Jiří","1","1","1","","Šíma, Jiří. Table Rounding Problem. Computers and Artificial Intelligence 1999, roč. 18, č. 2, s. 175-189. ISSN 0232-0274.\\nhttp://www.cai.sk/ojs/index.php/cai/article/view/606","Computers and Artificial Intelligence. 1999, roč. 18, č. 2, s. 175-189","","0232-0274","SK","eng","15","0.164","GA201/98/0717:GA ČR","","AV0Z1030915","Table Rounding Problem","","table - rouding - adjacent integer - check sum - maximum flow - minimum cut - minimum cost flow problem","","","","BA","","","","UIVT-O","Ústav informatiky AV ČR, v. v. i.","Institute of Computer Science of the ASCR, v. v. i.","1","1999","1920","3","","wos:000080759300003","2-s2.0-33748739846","http://hdl.handle.net/11104/0123392","","1","","","","","","","","","",""
"0403024","J","Rohn, Jiří","Rohn, Jiří","1","1","1","","Rohn, Jiří. Complexity of Solving Linear Interval Equations. ZAMM-Zeitschrift fur Angewandte Mathematik und Mechanik 1996, roč. 76, č. 3, s. 271-274. ISSN 0044-2267.","ZAMM-Zeitschrift fur Angewandte Mathematik und Mechanik. 1996, roč. 76, č. 3, s. 271-274","","0044-2267","DE","eng","","0.182","GA201/93/0429:GA ČR","","","Complexity of Solving Linear Interval Equations","","linear interval equations - enclosure - NP-hardness","","","","","","","","UIVT-O","Ústav informatiky AV ČR, v. v. i.","Institute of Computer Science of the ASCR, v. v. i.","","1996","1920","","10.1002/zamm.19960761310","wos:A1996VR47500071","2-s2.0-21444445118","http://hdl.handle.net/11104/0123391","","","","","","","","","","","",""
"0403022","J","Kramosil, Ivan","Kramosil, Ivan","1","1","1","","Kramosil, Ivan. Probabilistic Propositional Calculus with Doubled Nonstandard Semantics. Kybernetika 1999, roč. 35, č. 2, s. 195-207. ISSN 0023-5954.\\nhttp://dml.cz/handle/10338.dmlcz/135280","Kybernetika. 1999, roč. 35, č. 2, s. 195-207","","0023-5954","CZ","eng","13","","IAA1030803:GA AV ČR","","AV0Z1030915","Probabilistic Propositional Calculus with Doubled Nonstandard Semantics","","","","","","BA","","","","UIVT-O","Ústav informatiky AV ČR, v. v. i.","Institute of Computer Science of the ASCR, v. v. i.","1","1999","1920","","","wos:000080520700004","2-s2.0-0033474228","http://hdl.handle.net/11104/0123389","","1","","","","","","","","","",""
"0403020","J","Kožený, J. - Klaschka, Jan","Klaschka, Jan","2","2","1","","Kožený, J.; Klaschka, Jan. Predikce průměrného prospěchu studentů v 1. roce studia medicíny. Československá psychologie 1995, roč. 39, č. 1, s. 19-27. ISSN 0009-062X.","Československá psychologie. 1995, roč. 39, č. 1, s. 19-27","","0009-062X","CZ","cze","","0.122","","","","Predikce průměrného prospěchu studentů v 1. roce studia medicíny","","","","","","","","","","UIVT-O","Ústav informatiky AV ČR, v. v. i.","Institute of Computer Science of the ASCR, v. v. i.","","1995","","1","","wos:A1995RC11000003","","http://hdl.handle.net/11104/0123387","","","","","","","","","","","",""
"0403019","C","Benešová, O. - Tejkalová, H. - Krištofíková, Z. - Klaschka, Jan - Hušek, P.","Klaschka, Jan","5","5","1","","Benešová, O.; Tejkalová, H.; Krištofíková, Z.; Klaschka, Jan; Hušek, P. Neuropharmacological Profiles of Three New Nootropic Drugs in Comparison with Pyritinol. In Abstracts 1st Conference of the Czech Neuroscience Society Prague, 1994, s. 63.","In Abstracts 1st Conference of the Czech Neuroscience Society. Prague, 1994, s. 63","","","CZ","eng","","","","","","Neuropharmacological Profiles of Three New Nootropic Drugs in Comparison with Pyritinol","","","","","","","","","","UIVT-O","Ústav informatiky AV ČR, v. v. i.","Institute of Computer Science of the ASCR, v. v. i.","","1994","","","","","","http://hdl.handle.net/11104/0123386","","","","","","","","","","","",""
"0403018","C","Benešová, O. - Tejkalová, H. - Krištofíková, Z. - Klaschka, Jan - Dostál, M. - Hušek, P.","Klaschka, Jan","6","6","1","","Benešová, O.; Tejkalová, H.; Krištofíková, Z.; Klaschka, Jan; Dostál, M.; Hušek, P. Drug Treatment in Perinatal Period and Neuro-psycho-immunocompetence in Adulthood and Senesence. In Abstracts 22nd Annual Conference of the European Teratology Society Prague, 1994, s. 21. [Annual Conference /22./, Prague, 00.09.1994, CZ].","In Abstracts 22nd Annual Conference of the European Teratology Society. Prague, 1994, s. 21","","","CZ","eng","","","","","","Drug Treatment in Perinatal Period and Neuro-psycho-immunocompetence in Adulthood and Senesence","","","","","","","","","Annual Conference /22./. Prague (CZ), 00.09.1994","UIVT-O","Ústav informatiky AV ČR, v. v. i.","Institute of Computer Science of the ASCR, v. v. i.","","1994","","","","","","http://hdl.handle.net/11104/0123385","","","","","","","","","","","",""
"0403017","J","Benešová, O. - Tejkalová, H. - Krištofíková, Z. - Klaschka, Jan - Dostál, Miroslav","Klaschka, Jan - Dostál, Miroslav","5","5","2","","Benešová, O.; Tejkalová, H.; Krištofíková, Z.; Klaschka, Jan; Dostál, Miroslav. Early Postnatal Diazepam Treatment of Rats and Neuroimmunocompetence in Adulthood and Senescence. New York Academy of Sciences. Annals 1994, roč. 717, -, s. 89-101. ISSN 0077-8923.","New York Academy of Sciences. Annals. 1994, roč. 717, -, s. 89-101","","0077-8923","US","eng","","0.868","","","","Early Postnatal Diazepam Treatment of Rats and Neuroimmunocompetence in Adulthood and Senescence","","","","","","","","","","UIVT-O","Ústav informatiky AV ČR, v. v. i.","Institute of Computer Science of the ASCR, v. v. i.","","1994","","4","10.1111/j.1749-6632.1994.tb12076.x","wos:A1994BA67F00008","2-s2.0-0028224654","http://hdl.handle.net/11104/0123384","","","","","","","","","","","",""
"0403016","J","Seifertová, D. - Maršálek, M. - Hyrman, V. - Klaschka, Jan","Klaschka, Jan","4","4","1","","Seifertová, D.; Maršálek, M.; Hyrman, V.; Klaschka, Jan. Ultrabrief Pulse Compared to Sine Wave ECT: a Double Blind Prospective Randomised Controlled Study. European Neuropsychopharmacology 1994, roč. 4, č. 3, s. 329. ISSN 0924-977X.","European Neuropsychopharmacology. 1994, roč. 4, č. 3, s. 329","","0924-977X","NL","eng","","","","","","Ultrabrief Pulse Compared to Sine Wave ECT: a Double Blind Prospective Randomised Controlled Study","","","","","","","","","","UIVT-O","Ústav informatiky AV ČR, v. v. i.","Institute of Computer Science of the ASCR, v. v. i.","","1994","","","","","","http://hdl.handle.net/11104/0123383","","","","","","","","","","","",""
"0403015","C","Tejkalová, H. - Benešová, O. - Klaschka, Jan","Klaschka, Jan","3","3","1","","Tejkalová, H.; Benešová, O.; Klaschka, Jan. Perinatal Administration of Drugs and the Risk of Permanent Deviations of Behaviour. Berlin, 1993. In Nichelmann, M.; Wirenga, H. K.; Braun, S. (ed.). Proceedings of International Congress on Applied Ethology, s. 293-300.","In Nichelmann, M.; Wirenga, H. K.; Braun, S. (ed.). Proceedings of International Congress on Applied Ethology., s. 293-300","","","DE","eng","","","","","","Perinatal Administration of Drugs and the Risk of Permanent Deviations of Behaviour","","","","","","","","","","UIVT-O","Ústav informatiky AV ČR, v. v. i.","Institute of Computer Science of the ASCR, v. v. i.","","1993","","","","","","http://hdl.handle.net/11104/0123382","","","","","","","","","","","",""
"0403014","C","Benešová, O. - Tejkalová, H. - Donát, P. - Krištofíková, Z. - Němcová, V. - Řípová, D. - Klaschka, Jan - Dostál, M.","Klaschka, Jan","8","8","1","","Benešová, O.; Tejkalová, H.; Donát, P.; Krištofíková, Z.; Němcová, V.; Řípová, D.; Klaschka, Jan; Dostál, M. Risk of Permanent Functional Brain Defects After Perinatal Diazepam treatment: Predictive Value of Animal Model Study. Prague, 1992. In Proceedings CINP'92 Satellite Symposium, s. 70 [CINP'92, Prague, 24.06.1992-27.06.1992, CS].","In Proceedings CINP'92 Satellite Symposium., s. 70","","","CS1","eng","","","","","","Risk of Permanent Functional Brain Defects After Perinatal Diazepam treatment: Predictive Value of Animal Model Study","","","","","","","","","CINP'92. Prague (CS), 24.06.1992-27.06.1992","UIVT-O","Ústav informatiky AV ČR, v. v. i.","Institute of Computer Science of the ASCR, v. v. i.","","1992","","","","","","http://hdl.handle.net/11104/0123381","","","","","","","","","","","",""
"0403013","J","Klaschka, Jan","Klaschka, Jan","1","1","1","","Klaschka, Jan. Statisticians anonymous?. Bulletin of Czech Statistical Society English Issue, - (1992), s. 9-10.","Bulletin of Czech Statistical Society. English Issue, - (1992), s. 9-10","","","CS1","eng","","","","","","Statisticians anonymous?","","","","","","","","","","UIVT-O","Ústav informatiky AV ČR, v. v. i.","Institute of Computer Science of the ASCR, v. v. i.","","1992","","","","","","http://hdl.handle.net/11104/0123380","","","","","","","","","","","",""
"0403012","J","Klaschka, Jan","Klaschka, Jan","1","1","1","","Klaschka, Jan. I Wouldn't Be Obstinate if. A Note on the Article Don't be obstinate by J. Anděl. Bulletin of Czech Statistical Society English Issue, - (1992), s. 8.","Bulletin of Czech Statistical Society. English Issue, - (1992), s. 8","","","CS1","eng","","","","","","I Wouldn't Be Obstinate if... A Note on the Article Don't be obstinate by J. Anděl","","","","","","","","","","UIVT-O","Ústav informatiky AV ČR, v. v. i.","Institute of Computer Science of the ASCR, v. v. i.","","1992","","","","","","http://hdl.handle.net/11104/0123379","","","","","","","","","","","",""
"0403011","J","Klaschka, Jan","Klaschka, Jan","1","1","1","","Klaschka, Jan. Nebyl bych tvrdohlavý, kdyby . Poznámka k článku J. Anděla Nebuďte tvrdohlaví. Informační bulletin České statistické společnosti 1992, roč. 3, č. 2, s. 17-18.","Informační bulletin České statistické společnosti. 1992, roč. 3, č. 2, s. 17-18","","","CS1","cze","","","","","","Nebyl bych tvrdohlavý, kdyby ... Poznámka k článku J. Anděla Nebuďte tvrdohlaví","","","","","","","","","","UIVT-O","Ústav informatiky AV ČR, v. v. i.","Institute of Computer Science of the ASCR, v. v. i.","","1992","","","","","","http://hdl.handle.net/11104/0123378","","","","","","","","","","","",""
"0403010","J","Praško, J. - Bašný, Z. - Havlůj, J. - Seifertová, D. - Klaschka, Jan","Klaschka, Jan","5","5","1","","Praško, J.; Bašný, Z.; Havlůj, J.; Seifertová, D.; Klaschka, Jan. Léčba deliria tremens v podmínkách JIPP. Protialkoholický obzor 1991, roč. 26, -, s. 279-298.","Protialkoholický obzor. 1991, roč. 26, -, s. 279-298","","","CS1","cze","","","","","","Léčba deliria tremens v podmínkách JIPP","","","","","","","","","","UIVT-O","Ústav informatiky AV ČR, v. v. i.","Institute of Computer Science of the ASCR, v. v. i.","","1991","","","","","","http://hdl.handle.net/11104/0123377","","","","","","","","","","","",""
"0403009","J","Klaschka, Jan","Klaschka, Jan","1","1","1","","Klaschka, Jan. Anonymní statistici?. Informační bulletin České statistické společnosti 1991, roč. 2, -, s. 1-2.","Informační bulletin České statistické společnosti. 1991, roč. 2, -, s. 1-2","","","CS1","cze","","","","","","Anonymní statistici?","","","","","","","","","","UIVT-O","Ústav informatiky AV ČR, v. v. i.","Institute of Computer Science of the ASCR, v. v. i.","","1991","","","","","","http://hdl.handle.net/11104/0123376","","","","","","","","","","","",""
"0403008","J","Baudiš, P. - Probstová, V. - Pfeiffer, J. - Klaschka, Jan - Beneš, M. - Pěc, O.","Klaschka, Jan","6","6","1","","Baudiš, P.; Probstová, V.; Pfeiffer, J.; Klaschka, Jan; Beneš, M.; Pěc, O. Vývoj psychiatrické invalidity u psychotiků v rehabilitaci. Československá psychiatrie 1991, roč. 87, -, s. 168-173.","Československá psychiatrie. 1991, roč. 87, -, s. 168-173","","","CS1","cze","","","","","","Vývoj psychiatrické invalidity u psychotiků v rehabilitaci","","","","","","","","","","UIVT-O","Ústav informatiky AV ČR, v. v. i.","Institute of Computer Science of the ASCR, v. v. i.","","1991","","","","","2-s2.0-0026253287","http://hdl.handle.net/11104/0123375","","","","","","","","","","","",""
